Gene	Filter development - 0h	Filter development - 1h	Filter development - 2h	Filter development - 3h	Filter development - 4h	Filter development - 5h	Filter development - 6h	Filter development - 7h	Filter development - 8h	Filter development - 9h	Filter development - 10h	Filter development - 11h	Filter development - 12h	Filter development - 14h	Filter development - 16h	Filter development - 18h	Filter development - 20h	Filter development - 22h	Filter development - 24h
DDB_G0272582	0.0	0.0	0.0	0.0	0.0	0.104609616342	0.0	0.0	0.0	0.106614987363	0.0	0.185921375577	0.163198863105	0.0	0.364680355174	0.0	0.071356679289	0.075656008735	0.250202460605
DDB_G0272584	0.0	0.0	0.0	0.0	0.0	0.0	0.0985835202375	0.0	0.079983021716	0.104288764041	0.255029994843	0.0786379828395	0.23000671569	0.0	0.332905457525	0.254213125896	0.351751447441	1.87385639196	1.07597910259
DDB_G0272586	56.6655122127	38.6716305183	37.3794548232	44.0879004872	46.9448613384	72.1462924718	77.3600009211	541.586396206	767.874944057	1199.73373423	1391.48469802	1711.91325212	1451.3338958	1468.18750082	1348.15009029	482.101882141	348.512485725	358.059772024	427.078793228
DDB_G0272588	86.725628849	6.88498898725	29.4535505452	40.7262799216	16.5144632118	15.958834033	17.1098305244	24.493947445	54.4661976229	34.4306711066	28.2361037033	10.4796341653	26.5205303646	33.7632135495	33.1642764601	31.6762686974	16.9828426969	17.2831567304	16.7535816811
DDB_G0272590	98.4565388862	31.0385943469	33.1107673779	32.4130203109	28.3576655943	33.2198726642	53.0922793416	53.8687046651	87.9744050288	51.4731668428	43.8886736849	49.2946289722	61.4196660983	52.783634419	51.5212605849	17.7817821255	15.7000779983	13.2299067575	15.6182773176
DDB_G0272592	1.50241901007	1.97878281688	6.07604604707	5.37086693598	3.15931021588	2.61992810068	2.58523603111	1.87528760717	3.16627622816	2.61617861433	2.38677705827	1.00788653598	1.29889394385	1.10550405048	0.578791764821	0.266909783656	0.191252935477	0.145709007759	0.412950368538
DDB_G0272594	9.33143933044	1.63224309531	4.94025001974	4.63690574667	7.08571316277	4.6525486861	5.09393863836	8.24725070387	8.09714569427	9.44198708758	7.28977332216	7.0978225104	4.36186052301	4.48917224905	3.94083607012	0.9204127219	1.53464121302	1.66185538773	2.36389348296
DDB_G0272596	2.93191215272	6.15329827919	23.3944156812	16.23745324	7.48932348858	2.83567698573	3.72493292647	4.99021894928	4.22009488941	4.00177512439	7.37003722524	4.33133618266	2.41004781669	2.62298839532	3.23866530585	2.60112097763	2.22767032898	1.44795320911	2.02439066618
DDB_G0272598	0.0	0.0	0.351286137377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.317795839649	0.0	0.611570948718	0.311674489597	0.857230308254	1.74414498626	2.62354865534	2.96150615466
DDB_G0272600	21.846096125	18.5039739286	12.0560231425	15.9447738563	15.21599609	11.4892711401	12.0321248803	8.36447441657	12.5249296323	16.4822559064	18.6801924734	16.6657945904	21.8074188301	23.9041409458	35.1143657613	20.811869607	19.4201456696	15.1645875789	17.3193548508
DDB_G0272602	10.2342203478	5.52056917334	8.00360205354	7.08518064474	4.84595747946	4.39636580508	3.00422997659	1.98859625245	4.00282213582	4.42758393985	3.58746403188	1.2465369467	1.64683529835	2.01872786185	1.80466183524	0.488410527195	0.395606574211	0.425547667034	0.871116285602
DDB_G0272604	115.095660773	51.0477793211	105.858503109	109.741998646	56.9286034078	32.4014165688	20.0855758185	16.1554752564	37.5376674093	22.3010398571	25.2615892298	23.3054161454	13.671080212	12.866013193	15.8807036007	5.49138145703	5.55039304887	5.65682598684	6.31728157995
DDB_G0272606	7.10829165534	8.79098500443	12.2344251343	18.673267627	14.1472200692	11.9658388206	8.42050960368	15.2845464607	17.8357273738	22.1940898383	22.0135264392	23.5672893983	22.8976793815	21.7191317605	17.7687903293	9.83532069292	10.7277018077	9.15848717168	10.015618315
DDB_G0272608	10.9605320685	2.4765516017	4.92323641029	8.35652556986	8.52607098794	5.88580814129	4.65652242205	6.43954163557	7.99450271221	8.25525450215	7.77334659835	11.1366163658	15.1324765047	13.0678265434	15.4695145834	10.8112510542	6.9031624606	4.85335289325	6.4975285355
DDB_G0272610	0.267807750823	0.176737506366	0.0445365225766	0.0446769797047	0.0	0.0453394012844	0.0	0.0454701867441	0.0	0.135379296455	0.118502588751	0.0672383735335	0.507194948269	0.116590591227	0.324160940743	0.36584401873	0.357979082206	0.271748358576	0.492068783352
DDB_G0272612	116.550295021	203.137885262	210.831281394	178.527826105	92.3729472878	52.0535775456	38.7507005146	33.4227897176	45.1175753537	44.3648912746	31.6950425283	27.2692044774	24.3052618818	25.8529834319	34.8525787387	21.0316276313	22.0442499255	20.8926257764	25.5975809757
DDB_G0272614	195.594227235	133.351972131	142.505499592	181.694811313	208.077431371	173.537105793	189.95070232	134.089237222	172.917700174	144.173343188	136.767926171	155.17203261	96.2904507369	97.6831811255	105.225628242	44.4324873963	35.643813987	32.0098646795	37.7634415377
DDB_G0272616	66.3731750089	18.2567922131	32.0801583085	30.3148600332	17.190682977	14.2604853443	7.49541149726	13.3980748365	27.355910242	18.4143499344	17.6233968657	42.2047744443	579.244364643	776.861871888	689.902043792	294.434207987	83.7272849931	65.4072084916	75.9638296988
DDB_G0272618	860.885126097	542.283833856	454.427560551	464.901635812	508.626165554	548.074906268	419.021231844	596.110168765	589.958673104	632.905290546	510.628725314	446.578637649	471.392574642	403.813657428	416.251102157	368.458429685	329.303491689	179.506636435	176.012976859
DDB_G0272620	178.254113735	142.75284473	92.028483174	115.217141014	169.273075889	152.382785901	180.936882971	75.9362119722	98.2902240132	48.8449303864	57.1133025467	84.9128040334	68.7501362872	73.0884104782	67.4260817471	37.229675156	21.1135026584	16.2052848724	23.0876070669
DDB_G0272622	7.64483653128	15.790550878	18.3990414737	20.428435706	29.0021832543	40.3480286663	64.1134562814	33.8938551267	33.7561671707	52.8663444921	54.5226187096	51.3545257279	61.8882017262	58.5803955027	55.943605359	89.5476461512	122.857411587	74.8699468399	110.588056581
DDB_G0272624	178.797918012	119.971698621	114.791584269	117.444461147	126.580084049	167.478838282	184.364427561	390.231384936	441.138917912	345.226174431	274.033423728	273.464535443	219.280167253	241.419445183	244.918262906	155.205682097	107.86953362	76.8898437867	66.3089322857
DDB_G0272626	0.0	0.0	0.0	0.0	0.0	0.161586132423	0.354472369914	0.162052241723	1.4643302625	4.20368085698	2.72846206085	1.65271578311	8.93975044208	7.58275577102	8.04026093962	3.19675519854	1.44182023652	1.09375006554	3.12921817394
DDB_G0272628	247.158848799	69.964553462	116.877817626	156.83913824	132.347079279	75.463934239	57.3738955269	46.5271943792	76.3119112375	48.322086116	52.7860308384	39.7078808323	21.1948746598	17.5807648743	21.191892452	17.4316659979	24.2437659172	26.4756413918	23.1106775029
DDB_G0272630	39.5388130739	19.0685583005	20.5768549275	28.2070972527	30.9280836189	20.6555853562	22.8488001747	13.6980966976	24.460609115	17.0655484158	16.1939134933	17.5940316347	10.865777136	9.04155865887	12.9717992368	5.31715876099	4.99888509956	7.50950706269	10.1220210041
DDB_G0272632	575.19494927	77.1519107981	22.5003946272	16.3473602039	30.1753505275	31.2416236593	46.7405332124	47.6640803354	107.207313009	39.539870422	46.6894263872	47.1028807127	41.8170295539	38.2231911339	79.2813800603	98.5146227257	94.8335054379	89.8802781621	102.423571665
DDB_G0272634	159.115683955	35.2847307459	14.4310274054	24.3988671519	27.7638792563	30.2451205436	25.0494606664	23.8987595748	50.5388403602	24.4810274757	21.3633958382	21.0412174299	17.6316457297	16.7043800467	18.727894122	7.28666331649	6.78650843552	8.22957756823	7.98595519498
DDB_G0272636	54.4997113015	18.5679974539	7.89996300439	13.2307902511	11.569381474	10.5639333847	7.11125921725	5.83988801997	13.4418180025	4.92476773248	3.92253756385	3.00130359075	3.00467961804	2.71183932529	2.6704498941	1.53328682622	1.31180555601	2.36666975999	2.87816896649
DDB_G0272638	19.8049894478	19.3953172563	21.3008052144	27.3808559094	43.0785762775	45.9318169009	47.0561361223	32.7769431282	47.3968595196	60.5716662092	73.0915391596	68.8178649345	50.4469151472	40.6441948596	43.3130550396	20.871916547	22.9814796532	27.0472234465	42.2267079728
DDB_G0272640	4.57256885205	1.0772804429	5.56075828509	5.87231464184	2.35589784361	1.71121550531	2.40142821523	3.05545081936	5.4637909836	5.79870031759	4.39523271355	6.2395376297	15.956313393	13.6835126421	10.9811167714	5.01714107514	2.93536810137	2.34848366602	4.00276296042
DDB_G0272642	0.0	6.55274395689	1.13056452726	0.895467980103	1.60338626168	1.78300364538	1.94636492895	3.4963557012	7.70552839315	9.47935503348	10.6335803018	9.5806532649	20.6051245674	13.2161618237	14.8060937015	7.11670105342	7.16230775359	10.2157403046	21.8416238339
DDB_G0272644	0.36486207155	0.064880615589	0.315650108318	0.578431621533	0.269433463734	0.06263793728	0.0721972807955	0.125637243753	0.363181624173	0.189273633689	0.383115122255	0.213434504385	0.459984370442	0.374517766937	0.101935230749	0.0	0.421389487399	0.103622750493	0.489720677062
DDB_G0272646	11.8153476414	18.3672614117	24.350756096	17.1214569115	12.0744957115	4.7266195766	6.20312935499	4.53878341042	6.195520706	3.12534553334	8.5707822269	7.87127398455	3.18245822976	2.64587372038	2.8293953853	1.86385584339	3.10717224129	2.74430226269	4.11698614656
DDB_G0272648	1.09977677823	0.0	0.404606354658	0.972186046883	0.590588529882	0.52001168021	0.0	0.0	0.103549447757	0.274948874359	0.0	0.101808102783	0.0	0.234799560668	0.327216028973	0.0	0.0	0.113568684134	0.0
DDB_G0272650	8.6960892181	17.5650118353	12.7009925408	27.3890528414	38.9985385579	43.1586237596	31.9551304041	268.684888452	287.223181449	303.107757362	224.160652519	232.254769904	225.833269482	304.399443635	293.644395305	116.751993857	33.3408242412	24.278553522	38.0414640921
DDB_G0272652	5.5123759018	0.484477287559	2.37074029883	3.47679109661	1.88030629412	1.37684075811	1.17682962759	1.60578959853	2.5146508102	1.91940783071	2.13059127522	1.78810570554	1.34624808687	2.39314920309	2.84730682476	1.68990198889	1.54019475452	1.82539368101	1.80153218608
DDB_G0272654	6.73621296095	2.33853560409	6.33988390805	4.16502741355	16.206885952	21.6876170284	6.4227420412	9.30784855913	5.95182067099	28.3423167325	61.6495374161	329.833026943	764.436596092	1211.04762855	1051.34319179	351.597689876	529.49190703	723.864815866	724.692700115
DDB_G0272656	5.58241861779	4.52399575557	13.9149967406	12.0287515878	24.2539930363	42.9584966476	22.2062250319	15.7848957992	13.743842812	64.4722414526	193.076709185	1106.81461764	2021.80696698	2925.23832507	2383.47632544	503.234408941	469.419815961	563.533016578	773.533605794
DDB_G0272658	0.0	1.33663142325	3.30639816626	1.90736336432	2.738403791	3.87128734043	4.34232566609	0.647075734435	0.973219984515	5.19136900991	9.14030455946	119.221148367	276.005025253	454.548289695	367.565991841	69.8940198025	72.8106214507	105.785915388	132.748734297
DDB_G0272660	437.053278757	276.690455932	201.541241998	254.209650454	278.277896756	262.745308291	230.312265326	189.453138711	198.536831651	143.076085414	153.256918762	166.559512983	133.016038686	128.141660024	121.417354961	121.194007805	120.033411989	95.8132670857	105.735956368
DDB_G0272662	11.4254230217	11.3364644473	14.5438064841	18.9464862212	17.4723102449	12.7871299423	13.513118838	15.1283106311	19.5629232737	18.4251713994	40.1145576444	45.9372987041	22.3847737943	21.5178795027	22.2032471268	24.9208493388	36.2742914931	46.1140074324	36.579529954
DDB_G0272664	51.4410523157	24.0963249282	19.7312468916	27.3133334886	27.5090150327	39.0659531986	49.2688230688	23.5019431782	31.3141219127	20.5141970772	23.6864349973	23.2391668053	19.778207257	22.9086633785	20.6711986808	16.5144517889	16.5326225449	21.0664780502	18.2222923849
DDB_G0272666	3.7995381334	12.2989286617	7.72311997748	9.04466036746	10.8055375718	12.297302004	16.1600917762	28.6035292048	31.6562495205	44.7578199398	49.0261651174	46.4411233105	44.2921695301	33.5609790117	34.2728403598	17.9503931037	17.4697110943	13.7033290945	20.4793479424
DDB_G0272668	41.3835414799	44.2345013697	78.1536764864	119.933281149	134.191633167	113.726841716	99.5843439262	70.0820824128	63.4657637374	49.4696527111	44.6146034624	47.1618759931	31.1722608146	26.4113928467	26.9519835533	21.9296747731	19.1161791882	19.5884028072	26.0529929454
DDB_G0272670	0.0	0.0	0.205088384272	0.0	0.0	0.102176834566	0.117770315185	0.204943145125	0.231180162435	0.509703778355	0.0	0.075764169513	1.1896918365	1.21796895397	2.07258661716	8.40685793781	9.51359079534	11.3079390087	4.41730573701
DDB_G0272672	0.0	0.0	1.01199350272	0.271476441273	0.0	0.318258514665	0.581128932305	1.0399900014	1.39626111292	3.71849281621	4.78364957111	1.45685913041	3.18455086018	21.092355229	85.1547596585	176.755055264	118.51415768	115.070145332	98.7858284109
DDB_G0272674	0.0768605969234	0.0418453549105	0.335588850414	0.168983525941	0.12021082874	0.198256050876	0.145487916138	1.12709588387	0.915753309725	1.87364978424	1.03786920149	1.21200320886	3.77729443276	3.02924106747	2.73915383537	19.5700566147	38.255353122	36.8706801402	31.0109353155
DDB_G0272676	19.0422656327	14.1256521984	14.4410085724	19.3461435005	20.5034783187	22.8518856888	24.5058277447	14.4733492922	15.0395690915	20.8180020556	20.6388062912	16.7953499618	19.1237159524	24.1276772429	27.5799837958	19.6681735534	15.2667775404	12.8979687927	11.9922774023
DDB_G0272678	24.9408073733	5.86883803933	5.88280396884	11.2749922601	11.8087935224	10.2357635271	7.23512634165	11.7244062335	18.9983035182	21.1893495362	23.5076779028	26.9205163379	40.0855846394	27.3719687105	22.6419631234	27.3963479231	25.5800339172	23.9443249798	21.9757648844
DDB_G0272680	18.0308606218	32.5180732949	20.9061119755	22.4874079427	24.2369266191	28.1949578474	30.1078426684	32.9510994906	38.010217752	40.2630325731	38.173141986	38.3608690524	35.9654795201	32.7906438568	33.9034138648	20.2883379631	17.6558691519	13.2178871214	15.51950645
DDB_G0272682	8.51612785278	6.70350185626	6.46878877749	8.71764596674	8.08826142061	6.39557922518	5.11801099709	7.6972068521	10.0913790875	12.1861063374	15.135801783	14.7322298854	16.2365914299	15.5130662058	18.4015723711	15.6229435289	13.4754293661	11.4176148111	10.7111890386
DDB_G0272684	371.252946215	239.505617638	194.817802828	202.584056397	213.610695248	230.15736599	226.388053284	283.927074211	314.444857783	283.944305451	264.341362912	316.696817755	196.265995529	167.750074833	148.015859788	41.7426119704	29.8062225506	37.0683191093	39.5565707905
DDB_G0272686	5.71331673028	0.157497140776	0.138249981805	0.834552768443	1.15530480144	1.28819595428	1.18617084821	1.17549062753	2.17787149783	0.613818261265	0.941364677928	1.22925632443	0.995741610293	0.52201837969	0.482213095329	0.492988324646	0.296158830581	0.327718843856	0.640920301678
DDB_G0272688	2.08196597285	1.14482987361	0.612948076537	0.523859684566	0.547791308467	0.490792811906	0.118162882902	0.213410748509	0.645129773579	0.612215262856	0.257238257568	0.076016716745	0.234048160899	0.529843655855	0.0893466870175	0.179991821172	0.499988229394	0.625108295263	0.591902788893
DDB_G0272690	7.44844279832	2.61956600302	3.66464514287	6.10186021744	6.19976501041	5.07661074461	3.72444971255	4.90442451906	7.91256363411	7.80758386517	5.79652683239	9.89737324858	11.7555272075	12.6652778267	11.5141139629	5.40657591152	3.67949229467	2.63825089693	4.59201048572
DDB_G0272692	0.327269963296	0.0991620693285	0.149928574762	0.246551805225	0.244379699399	0.0763157002595	0.175924887695	0.076535839557	0.0	0.152825180786	0.199464655176	0.0	0.055171172498	0.0	0.28841429519	0.887586260603	0.312340402643	0.946216502075	0.231597532512
DDB_G0272694	16.7076622438	10.7245832908	14.6308528375	14.8379990358	12.7921595031	7.04392389872	6.55664317867	8.2639472061	16.5625190056	23.0210828168	31.1369142947	38.4987731854	33.7782771018	30.8225537755	35.1464863569	19.6094644789	23.1296857411	27.9742692693	30.0914329486
DDB_G0272696	7.0618070816	4.48711284671	7.03518097968	9.11494388541	10.459175467	9.70678222062	7.97956532729	7.3468518785	11.5774313166	11.5157903204	12.8028361458	10.030224832	14.6563129198	12.4923072175	12.5275528763	10.2145181934	15.2217134283	13.2850917259	12.8604823126
DDB_G0272698	0.85815739828	0.0	0.0	0.0	0.0	0.53026253801	0.0	0.0	0.39991510858	0.540427694565	0.0	0.393189914198	0.0	0.900100648175	0.924276072595	0.0	0.361704546739	0.0	0.463665872698
DDB_G0272700	0.312497942104	0.84779601276	0.145944965288	0.892026805155	0.31529125774	0.297151953667	0.138112178111	1.36924557849	1.42530167989	1.35749851135	0.761138808241	3.50097302556	2.63452959846	3.0489913965	3.59245094995	1.40700468372	0.999527721318	1.04429175122	0.615192099762
DDB_G0272702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.415735224369	0.0	0.81415081259	6.57706195332	5.32642223688	4.11872439577	3.07121201501	4.85191662696	4.36928604221	2.41458928054	3.84003983012	1.65382811235
DDB_G0272704	0.085114571073	0.0	0.079501599512	0.159504655612	0.0	0.242804425299	0.0932864865015	0.748951325478	2.77556923739	5.6046307691	4.2309208095	3.91042633752	7.11073551875	6.63232361146	7.11303029366	3.12726682839	1.70451684286	2.18362471818	3.12013538481
DDB_G0272706	0.178201305827	4.31267627094	2.59801868439	0.258214586689	1.79794188298	4.5391341161	4.73792667009	8.78402989949	6.85138398157	11.2039842644	13.6148411131	63.525948896	154.247664714	282.694745339	352.366592171	78.4070802847	29.0254653042	22.2010037948	40.7585020103
DDB_G0272708	7.82907035025	0.377002961693	0.0	1.44279757987	0.624018069309	0.656441188619	0.501634880245	0.29098059756	1.90459620902	0.4435585795	0.189585509519	0.494322366288	0.72867405386	0.371217077296	0.345737690991	0.74695935163	0.452722160943	0.239994200435	0.330190350008
DDB_G0272710	8.79703932189	0.486737457501	0.295971792035	0.426843444596	0.768780794414	1.45110934826	0.6711084711	1.18038602099	2.15090549578	0.725454938956	0.551002841729	0.962757070982	0.417539577778	0.497505780144	0.360817861047	0.0	0.352104386896	0.447720674311	0.850375614476
DDB_G0272712	1.01378600133	0.886650570291	0.76211856378	1.49658689217	2.03610464037	2.09778715051	0.35295334406	3.45593614744	0.859076899915	1.50711149383	1.90546857457	4.50249828745	1.27143127093	0.976386226944	0.57398005413	0.288413786013	0.333452905544	0.86327306645	0.0
DDB_G0272714	0.0	0.0	0.252456332711	0.176674123681	0.275966858461	0.171338313118	1.68825247183	1.83676740813	2.11403613841	3.06346892399	1.03006543878	2.41291034181	21.7975196826	56.1026581033	69.3114588071	66.2740859024	12.4360204489	8.07454673058	6.38167892366
DDB_G0272716	0.142889365838	0.114724346237	0.61462688261	0.182084240387	0.281046704866	0.487810791938	0.469449865119	0.980723582658	0.156081744367	0.434120692418	0.327705722074	0.510249226536	11.9732478127	48.0095898022	59.1471380339	77.806098639	14.8569885146	8.71411290246	6.81892755405
DDB_G0272718	1602.61847319	1785.02330561	2246.01914752	2267.39815785	2764.59723448	2947.83312426	4885.88215711	1383.26502188	1402.82866487	1712.35086336	1715.20729745	1375.39875467	690.754296939	521.668496859	459.227725664	319.792829174	335.27448488	394.363916265	500.216784146
DDB_G0272720	2226.70276525	3719.60590942	3186.87828197	2998.03955828	3539.56088445	4130.09588096	5134.12792827	2011.25881639	1798.49033693	2074.87885917	1771.92574566	1504.8976508	1073.82311598	874.534468608	608.150738653	473.140277679	458.404670269	514.361576927	597.510239516
DDB_G0272722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.374114133833	0.0	0.0	0.0	0.0	0.427293270849	0.0	0.0	0.0	0.0	0.0
DDB_G0272724	1239.49522383	2806.99554783	2203.22613899	1774.09801978	2260.7903339	4244.64226589	6067.82005481	5181.16855084	3933.32902247	5802.09921035	4609.83937139	3791.5021576	2586.65762674	2550.68590803	2080.35406288	1280.39884811	1399.1982528	1421.19818765	1329.27000642
DDB_G0272726	15.1411905611	8.71539524933	8.43998911936	14.0706121178	7.58523843954	9.59465174383	6.7068552203	6.20323495198	7.91816186793	6.22057001502	5.84389694459	6.94388816586	6.59119502233	3.89902284788	2.66698305232	1.01364565763	1.26953833492	1.53063507705	2.41054929825
DDB_G0272728	0.0	0.0	0.0	0.167696839672	0.0	0.233584004085	0.0	0.70277339259	0.234886848584	0.31184074864	0.187237211403	0.138381985873	0.0	0.0	0.185560482253	0.0	0.0531110473695	0.112622109206	0.0590720288625
DDB_G0272730	48.7577452639	20.5850636315	24.0191119786	33.4897473229	31.4165004595	18.6227307403	12.0736233132	35.4129228135	56.9191361577	53.9303274563	39.777376139	35.5788698863	51.3575317165	53.3483739544	54.2331262798	33.3987442622	26.3790014831	30.1210125529	42.444225186
DDB_G0272732	47.7573492546	10.4648036248	1.82872216146	11.6855958427	12.892832276	12.1205116455	11.2870465835	9.12664971236	17.9236329708	7.0984000745	10.4714547715	13.2815008267	9.80748585831	4.20047310583	4.54537671236	2.80109437757	2.31831637131	3.84523939985	3.25950909846
DDB_G0272734	0.697928067778	3.99415574339	1.13722682339	0.94111990305	0.600518407671	0.473506570599	0.56480065005	0.195192757783	0.804463566304	0.757793661135	1.1861895278	0.61140801504	0.56370994382	0.484613099866	0.81719530809	0.0	0.292613104024	0.15511820272	0.448533679376
DDB_G0272736	1.07317958047	0.725508012349	1.5758257973	2.05235615266	1.42424078805	2.25502222724	2.52884713962	3.44271903042	4.10938179032	3.2127632863	3.66075913411	4.51949884205	3.77053110466	3.41656293001	3.54503603537	5.03100215728	7.62666668038	7.28705340741	8.16464054848
DDB_G0272738	39.2749074935	29.4978064146	39.2639032448	55.1880048707	54.5156661845	65.1976813069	60.4599879726	100.256844315	96.1040677858	89.9960199176	80.2129005804	96.2538986777	78.0951898406	70.4010099582	62.1504491905	31.206882285	24.6267978342	22.5670317691	23.8343897133
DDB_G0272740	63.0552214258	7.22347040636	19.8501516679	23.6865487191	23.1231342322	15.6022807611	8.36433879035	18.8840886252	40.876613873	25.2469575962	28.5349261957	37.2119211943	99.1707735448	109.015200936	87.8940904014	23.6008655282	8.9422769241	10.5178670474	11.1679771489
DDB_G0272742	0.568141240531	1.03948215449	2.95331627337	3.53798588764	3.03162228981	3.25549375954	2.11852070521	11.8553713302	40.871849825	79.6778817363	75.9547038826	79.2475985799	115.530515692	111.611770259	124.376250633	51.5303351359	33.1845113199	31.9276406023	32.3471173769
DDB_G0272744	0.0	1.64938395731	0.670995692023	2.0070603116	1.79265734641	0.334295947875	0.621504801495	0.347952307352	1.34732286067	1.01014515371	2.48153970701	0.842020646121	1.76807477235	3.15485020362	2.64277569198	7.38677458957	10.9852818375	8.84415255804	7.1186670905
DDB_G0272746	6.46722822659	2.98183069943	3.22945397178	5.24882490787	4.16422736633	3.24131588907	3.34896955706	2.08178481928	4.68790690353	3.6423224615	5.91411270112	6.98717592676	10.0469463338	10.536155253	10.4950176882	64.5283696549	41.5819331685	47.8154633946	23.2388390417
DDB_G0272748	1.58594419521	0.52666915029	1.19435026615	1.87821302358	1.11048639807	1.04441171067	0.399370258736	0.652857198248	0.749004243852	0.398264897219	0.551157424196	0.528127444651	1.36737936804	0.887872324085	0.756663352401	0.355952928427	0.270114125033	0.260879458153	0.236779581816
DDB_G0272750	0.0	0.0	0.287720074424	0.0	0.0	0.146453462879	0.0	0.0	0.0	0.293278799317	0.71966750369	0.933411436892	3.16524532906	8.12396217955	11.7563384975	9.24603077878	2.71348460515	2.9815692703	3.55367972298
DDB_G0272752	1.75169117048	43.7626094657	31.9768755896	11.5322076043	3.12542812643	2.07037288038	1.27130235804	0.53650746832	2.03699819347	2.60820614599	4.79622673894	3.08194362379	3.6545475807	6.61002879202	6.29189867852	1.8388855432	1.65837159103	2.07747742167	2.16520614119
DDB_G0272754	241.301425242	184.249062891	145.500469973	177.470810388	185.520862876	197.972804373	168.958427905	296.868065211	339.269702346	342.426903791	332.703261161	378.867131633	266.585269024	232.24261714	231.932290598	63.0313782148	45.4348528498	45.9130315408	57.2946414633
DDB_G0272756	51.1317235087	44.1022840696	47.8611569987	91.0999758664	125.670925076	187.103766397	188.820443111	463.769082949	516.519422134	338.264446222	324.256261615	563.387316894	557.100209028	588.543008619	507.589567418	196.393110414	106.808502921	91.0341465548	112.919428015
DDB_G0272758	5.24776161705	9.73975897579	7.37219992423	3.45026976161	2.24684073103	1.05893619023	2.01338183045	3.87339473823	9.77719035026	10.4518559051	10.4358820019	16.8250086812	31.8006878926	20.9116575847	18.0825422264	3.80893843642	1.76738180547	2.10718802039	3.13547931123
DDB_G0272760	7.97823985682	2.13453487457	5.77576472043	4.59950880719	2.89037801444	1.79328549049	1.06580924104	1.64613578697	3.68295173523	2.42640822461	2.89133571505	2.70407575633	18.8009087709	21.7467903293	16.6095378215	3.79377554575	1.14349477435	0.615316043767	1.34363463944
DDB_G0272762	0.0	0.0	0.369386670137	0.0	0.382413810658	0.91002044037	0.0	0.361452461032	0.0	0.0	0.0	0.0	0.0	0.611787159305	0.272416314754	0.273767773442	0.0	0.0	0.0
DDB_G0272765	9.10526488987	25.4897922171	9.65803581622	8.97202602098	9.34094541491	12.1877668872	16.5767844076	21.0523326726	25.8941204618	32.8054553163	45.9150430516	39.5583205595	15.8981145068	8.39378951521	10.67823921	3.03421164047	3.74917133853	4.20524065767	8.07383313104
DDB_G0272767	46.8869115844	13.7628861684	19.9147551793	36.9759339058	26.8677036286	14.9353356925	13.6316964445	11.3268880781	19.0646233157	15.6194957164	12.192044078	9.95018533445	10.5128509372	5.49163188211	5.98843539576	4.09935116745	2.89984572246	2.78201787324	3.08639640209
DDB_G0272769	29.2944113248	15.3902700893	22.282709572	35.7863427722	32.3166077462	25.9475645379	16.0299024951	13.5096536044	16.4583061207	13.2830065601	9.82803612782	6.89754688081	7.90325733662	4.47155826545	4.48313072153	2.38530871638	2.19851055723	2.14660859609	3.21969465293
DDB_G0272771	20.9960091284	14.4402958677	21.1109874729	27.9590916536	24.8688720204	21.0628588627	12.6213607841	11.4578811892	14.2677405278	18.3513885298	21.4095514481	21.3408807606	20.8221467055	23.0440448583	27.4071393482	13.095142552	12.1685706835	9.89131524937	11.1179375613
DDB_G0272773	0.398624592757	0.19399181524	0.745989393916	1.53946627189	0.959015150707	0.14929721944	0.172081868304	0.460520232496	0.112597457755	0.597947066569	0.928749047537	1.17294384366	0.681693672522	1.02504337063	1.58788930045	0.602340273556	0.23295412165	1.17285329004	1.38418116084
DDB_G0272775	18.538905008	5.42073318106	9.03673582406	13.3985630886	12.3047177832	9.71010649423	10.0374004883	15.4529210976	17.290800973	18.1623750791	13.6048306019	17.6864636299	33.8784273392	35.9155552495	29.4366098979	6.15466738685	3.30288919228	2.76645605047	3.65136374714
DDB_G0272777	5.77476453374	1.02591241661	2.2163099854	3.57426049623	2.76320793975	2.85543422927	2.34585476217	2.45079083026	5.05454347442	4.37462548053	4.50774646507	4.01494293794	8.70966573543	6.93729361437	6.28448687884	2.9997691873	1.38035074098	1.90558144501	2.39054342644
DDB_G0272781	26.5260188619	3.63503164389	3.48317756604	4.45410309816	4.0793246683	3.89663489564	1.13436367586	1.37114553424	4.7785066271	2.22159198169	1.86496656955	1.36758938504	2.18602642032	4.3089056904	3.2174439467	6.56250930816	4.68978406842	4.74212197529	4.92135965169
DDB_G0272783	68.4250908665	6.36471353426	1.62790058418	2.40686378112	3.84855416925	3.42814038169	2.68919383759	2.96784281493	8.56047259185	2.64809954843	2.44567665315	0.984736009868	1.98097841107	1.00369741166	1.2573871859	2.93472165533	5.24297396494	13.9404347924	22.4879534144
DDB_G0272785	291.681519709	104.218524024	80.5262989807	96.136827875	70.5124104618	59.7260676308	25.5683938855	37.399396152	84.1332037312	50.871105905	41.8977650895	36.8389742523	29.0988054791	20.2739615796	19.5531997509	11.5222119282	9.92349578012	13.8982624871	17.9338281429
