Gene	D. discoideum - 0h	D. discoideum - 4h	D. discoideum - 8h	D. discoideum - 12h	D. discoideum - 16h	D. discoideum - 20h	D. discoideum - 24h
DDB_G0281917	0.196049898039	13.3327043292	98.5282026109	79.0701532076	75.329881882	115.252120181	75.4339128841
DDB_G0281919	0.86754455106	2.81002636814	5.03952583043	5.28035422878	4.51380839939	6.08370927095	3.22468680959
DDB_G0281921	0.0	0.050086088209	1.8306663287	0.36815592398	0.223628131135	0.926363114002	0.057543439477
DDB_G0281923	0.101815532205	0.116443716721	0.167110078294	0.141115751622	0.253765254536	0.253989210471	0.182873459618
DDB_G0281925	127.823908589	22.3595028802	45.1860521526	36.85227397	25.0737320497	18.0526922601	24.9435186385
DDB_G0281927	0.0	0.0593376586425	0.980955625543	4.4442043248	3.06267668977	1.33498772519	0.611109988527
DDB_G0281929	2.0003778092	11.6385023688	35.9735444765	46.0329762071	43.7445573462	33.4421408771	28.4978659932
DDB_G0281931	0.693719942042	0.638614260292	0.651269393665	0.530662029263	0.479929109261	0.810744811469	0.538410007749
DDB_G0281933	35.7436137033	14.0961403706	8.7440846336	11.49842637	7.62037779365	9.49516311644	10.5358483337
DDB_G0281935	19.532638643	9.38385794978	11.8361318419	12.5809806694	9.44017414609	8.69915765397	6.50174288917
DDB_G0281937	13.5825675612	9.61427273486	18.9157203351	24.7589151017	19.0161550645	9.3499905073	10.4365039569
DDB_G0281939	0.0583744078435	0.137956016675	0.227577083319	0.384266900408	0.352078592432	0.254039067866	0.0998570673611
DDB_G0281941	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0281943	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0281945	0.417068619793	1.31928384272	2.26163021074	3.27304574364	2.54211294457	0.913146538292	0.849722630946
DDB_G0281947	4.92072799974	5.03069205016	8.90316715043	11.0889608646	16.9403176944	9.19450453071	9.42792643727
DDB_G0281949	1.26405387657	3.70118528329	4.92142275703	5.98977694872	5.36700593304	4.74398708783	4.18028978664
DDB_G0281951	0.167846630493	1.43077412534	14.1715005079	37.1251562879	186.463538791	83.8275098533	40.0375203525
DDB_G0281953	3.48472752156	4.3271710465	15.5951240286	16.5553366364	8.47447561632	8.55819832122	2.54983528619
DDB_G0281955	6.17481439963	10.348352154	8.10218251878	11.3534889102	16.7539304601	17.4798715441	25.8115249559
DDB_G0281957	40.9410292677	43.6393017626	116.785057076	107.188709004	79.5301294118	44.7657859679	42.3962773722
DDB_G0281959	0.0	0.224482226671	0.520902814103	0.330457803208	0.50114255893	0.888861402925	0.640143966604
DDB_G0281961	87.1820834361	117.606817767	61.8303514493	72.9148992942	52.8390468978	52.2392221555	50.8830582857
DDB_G0281963	19.6800424287	6.83738090869	11.0328022731	14.3755568417	9.36853966087	6.38222489259	8.64855732176
DDB_G0281965	0.529902670609	0.613159380806	0.894571736015	1.26841736515	1.77178863219	0.653567926712	1.12902236365
DDB_G0281967	28.9354991498	14.010091112	10.0597753246	15.7389854584	11.22508313	10.9810058001	13.9309613786
DDB_G0281969	97.8269890425	124.855254044	144.55476131	169.391312418	113.915608048	408.135722198	403.086161924
DDB_G0281971	1.50528491501	11.0576120163	3.56564622229	0.234698584402	2.08356957931	2.54046599266	9.11490757315
DDB_G0281973	0.0	0.108959209437	0.0	0.320251479691	1.56456189158	3.6037557382	0.751093315275
DDB_G0281975	2.519098484	5.77901677822	14.6460272415	22.7347647871	10.7791363033	11.2353750713	14.6431260396
DDB_G0281977	0.0	0.0	1.70563035077	1.9231403221	6.5676051144	12.0858373417	2.23309839397
DDB_G0281979	14.4382998464	112.63528858	78.6091530691	68.3923382216	62.1961525052	36.8823775881	28.4834570697
DDB_G0281981	19.9153261645	6.58786166449	5.38169636397	6.49104738128	9.63388645254	4.07381595169	3.77702432721
DDB_G0281983	80.2799814016	291.659651557	263.523110786	261.139716444	182.937603043	101.698427366	90.7490268256
DDB_G0281985	203.21806768	285.707145094	287.696409596	144.357507795	82.648499851	57.8151047377	51.9566580107
DDB_G0281987	2.48356115967	11.9322972873	12.2753018279	10.6741446579	13.0510332635	9.19707540616	11.1693144105
DDB_G0281989	0.606176539862	0.0	1.02333584953	1.24461370516	2.0268188141	0.937596451485	0.486503624668
DDB_G0281991	4.22029040908	1.82865898522	7.75906633752	7.45412047479	6.20201549514	4.54701882191	5.09780014633
DDB_G0281993	3.18588071777	73.4605368905	240.126460629	342.85479852	381.337398899	455.814347613	315.164590094
DDB_G0281995	0.0	0.0	0.796892868805	0.0	2.46024074832	0.0	0.695555237465
DDB_G0281997	0.0	0.82200109472	43.6268008496	5.64283809428	40.0048317264	92.5478892275	35.7627395979
DDB_G0281999	0.0	0.0	1.06887083803	0.251549129089	35.9444280788	149.404277307	129.06312559
DDB_G0282001	0.423660271419	2.30936901883	2.23176491346	2.26145901883	1.19632148466	1.17544028688	0.879179837032
DDB_G0282003	4.1566656091	3.43976278833	14.7145570501	19.7815561499	14.592260216	12.1143448439	10.6675751607
DDB_G0282005	14.5221279723	14.9985194712	72.4733156602	85.4545577571	98.2399737085	53.2532649737	41.5996342344
DDB_G0282007	6.43813183339	11.6461646596	8.29643467336	7.05820360539	7.33762983744	5.10446133369	5.31708933163
DDB_G0282009	70.3008909401	219.610159437	320.234102049	313.279101621	193.926525829	156.530345618	196.175954529
DDB_G0282011	3.58633502465	17.2306496927	10.9324022842	10.4408542924	5.63591047063	3.48870392425	3.77480307807
DDB_G0282013	0.0	0.366909920606	0.48610464997	0.54670010722	0.415948323911	1.97056085524	27.4298899832
DDB_G0282015	0.0	0.334707032581	0.0	0.0	0.0	31.4551297329	68.886882612
DDB_G0282017	0.583694665188	0.82853452808	1.826342285	3.08500322725	3.41747652456	2.01657731701	2.10235373048
DDB_G0282019	0.106510024334	0.189030809365	0.0	0.280199371581	0.56849429236	0.92594178635	0.728797366343
DDB_G0282021	47.0737270856	37.2073566975	118.992051823	319.312854441	869.381824455	855.532617573	897.855369931
DDB_G0282025	16.034558248	33.5119197113	40.1854456552	32.8087840999	21.5293902918	15.5880462878	14.9292008546
DDB_G0282027	0.61721275153	5.50140594638	5.98157770058	7.24453161084	13.4148615835	16.4477581712	25.7841555601
DDB_G0282029	0.131287277134	0.272284453599	0.762532372517	1.11065579933	1.21862506	4.99861729275	10.8321352572
DDB_G0282033	160.902377226	20.2250986549	52.2361842634	44.8657039252	38.8775277608	44.6885656982	48.9606560268
DDB_G0282035	107.813319269	104.780430729	115.148778449	77.7509384417	58.0586535224	48.6559640744	57.8000139076
DDB_G0282037	0.775291578945	0.878143124989	10.8913130721	2.17387307492	24.4447924618	360.389266621	496.295942636
DDB_G0282039	0.0	0.573296750945	0.75953851558	1.2813283763	2.09015690204	89.7531320571	97.1263768129
DDB_G0282041	0.56413346733	9.1799884895	13.9835503966	19.0368105639	15.9282212429	16.6129382356	20.9119948175
DDB_G0282045	5.96236676893	12.0642595934	14.9087452694	14.0268957928	8.44354262665	5.0051367764	5.70164024439
DDB_G0282047	0.577727821385	0.599166247735	2.17503957832	2.27305070887	2.1437287575	0.756073497054	1.15087254646
DDB_G0282049	0.584408788279	4.11704659489	4.60777004116	5.74783247995	6.47155104191	4.05652227061	3.2601282357
DDB_G0282051	0.0	0.0	0.0	0.0	1.33106255127	0.0	0.0
DDB_G0282055	0.640556782445	3.3663808676	8.40863930742	6.53506650731	6.81181295015	6.55973745037	6.87376679268
DDB_G0282057	4.1319226717	22.5383026157	22.559244247	27.2465101636	29.5332925582	39.8822058893	37.4562173998
DDB_G0282059	0.0696390802975	0.803311903553	3.49923249774	5.66960797241	13.9753680189	29.4290010665	39.873988022
DDB_G0282061	70.2669729117	8.63643906962	41.9658027546	63.0277308007	76.7502831231	113.354646501	174.1809027
DDB_G0282063	0.0	1.20802674637	4.78261017005	7.48483010291	10.9684352726	10.4389850233	9.97124028489
DDB_G0282065	2.52687431902	8.41516059538	47.0829788258	43.8914268159	54.4066535051	81.8469550509	125.607251049
DDB_G0282067	22.1637505685	18.439315026	51.8858904673	48.61102171	27.3462408037	21.297678729	17.1632128627
DDB_G0282069	0.595200968372	15.5646887667	25.984992691	33.6791116795	28.1784715562	16.1693167987	16.8252664053
DDB_G0282071	1.18632642366	0.926825760962	0.405087208308	0.0	1.59724598366	1.2322701769	1.06072173713
DDB_G0282073	26.3616932261	47.2883201602	58.7030219065	71.4115612847	34.3239625441	28.886350583	31.1591198514
DDB_G0282075	5.15767749311	11.4227343486	20.8905982871	25.6341580329	15.8627899475	7.77155416298	6.50560389027
DDB_G0282077	2068.13825306	397.14992871	178.086205715	188.699390082	101.698975026	127.78634666	144.258230202
DDB_G0282079	0.209116886961	0.44392250412	0.780088657859	0.838311401133	1.10892523084	1.18693572504	0.860783511827
DDB_G0282083	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0282085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDB_G0282087	2.76648654895	6.4998795774	9.0298165882	12.5970433621	16.825710186	9.38309229598	6.9719524791
DDB_G0282089	0.0488692813081	0.147583427328	0.71937922665	2.23960650232	11.8633546436	7.30396216106	3.77079154889
DDB_G0282093	0.036831745319	0.195426537679	0.389352727994	0.35582909078	3.46546937403	3.48986760668	3.06352394536
DDB_G0282095	5.81962175669	63.5718607927	53.5000864619	38.7579417558	19.1215877091	16.3773661263	10.9953866834
DDB_G0282097	1199.68296571	518.04201013	486.691689554	285.485514224	150.53632259	101.37671775	80.764192185
DDB_G0282099	2.20902338302	0.853896657177	1.56438633818	1.67856248166	1.37910016409	1.466604992	1.71240950052
DDB_G0282101	1.73290658638	1.10753338891	1.82263627891	1.89886456139	2.0227958736	1.2444116461	1.23108969816
DDB_G0282103	41.8163302575	67.4717272039	31.8667576453	33.0578226134	50.1091840726	64.0289144157	44.2734294602
DDB_G0282105	8.09761450422	36.131058018	42.5757457023	50.4948481629	34.4030249151	47.8517262125	33.5483144546
DDB_G0282107	3.33508322753	319.210663182	388.656255046	182.771802153	263.266108986	422.995904383	322.389137596
DDB_G0282109	0.0	0.390881639448	7.67132820659	7.27620319941	7.83734762792	6.73046469482	22.4776780173
DDB_G0282111	0.06160461223	0.329134601165	2.32270980724	3.11130453883	3.91782671812	2.45861099756	3.04586951996
DDB_G0282113	0.961047128707	19.2430356062	17.7372168039	41.1369646791	87.236420458	72.260980946	36.4874913979
DDB_G0282115	20.2656398025	7.75395042707	19.4254512808	18.0725862791	14.0033067729	8.36145306973	8.38362092241
DDB_G0282117	3.16445391159	1.60262056069	3.23708121297	2.83001244177	3.36751522865	2.34454543505	3.07850263491
DDB_G0282121	7.06034666613	0.648200101095	3.71328144607	1.57753506662	0.446419149203	1.11519463431	2.63090087827
DDB_G0282123	0.986672227352	0.750461396571	5.05135341184	5.95967099359	4.41205474963	1.78884557202	0.862090079283
DDB_G0282125	50.9792471022	6.19544627994	8.50139385765	19.0160119601	15.0256266451	10.885507064	11.9063002661
DDB_G0282127	0.0	0.0	0.285105366551	0.160322612088	0.074164775584	4.83795319096	24.0153145802
DDB_G0282129	14.5043255566	29.5543432844	10.8877298671	10.396966506	5.85747335521	5.66063491705	5.06122982694
DDB_G0282131	15.2100131703	0.432649843466	1.2558836957	0.319660082389	0.204865507151	0.748825674711	0.299190437913
DDB_G0282133	1.64266394941	2.1216381857	3.53788388387	3.11765549717	3.26254330318	3.36277963545	3.13533584343
DDB_G0282135	2.08927658609	0.696897346269	3.28813225616	4.16428263003	5.85762608843	4.24354859372	5.51402865514
DDB_G0282137	0.616565085306	0.136700631586	0.089852985207	0.708750487052	0.494528804919	0.546663294746	0.550404778869
DDB_G0282139	0.437579418561	2.05029104234	39.242526404	44.6007278955	53.2615153437	34.6946486114	31.4219744823
DDB_G0282141	8002.23945837	813.168451073	562.187211746	585.011661923	345.648881953	347.375076025	368.796380579
DDB_G0282143	16200.3967685	1324.0210908	791.973523888	623.447892133	234.385922429	350.098573255	370.396223856
DDB_G0282145	23.1767354693	51.9747470159	120.882513422	143.235288002	127.467976861	247.822691338	230.996306206
DDB_G0282147	26.709527232	22.24823294	29.6002566494	25.0982194595	24.0456152934	23.4042015091	16.3599059686
DDB_G0282149	0.609695957364	21.4627219484	17.6066098403	14.3450054468	23.3928826194	11.9923286896	11.2672377983
DDB_G0282151	16.261895296	10.388314028	9.62711745414	10.0905427864	8.28062130113	6.44692212309	9.57983053516
DDB_G0282153	304.794106398	157.908158004	125.099150336	126.94145454	93.7796508141	93.9088515387	129.264520556
DDB_G0282155	0.459342032666	2.61037787131	2.91431477381	1.88779639087	3.22434326474	4.55689729663	2.66732942514
DDB_G0282157	0.204388303401	0.238696904649	2.04661251834	1.86243024293	2.28650507862	1.85667826092	0.783466805663
DDB_G0282159	9.95838518816	12.3216296729	1.37820268803	1.30576158245	1.64488422921	1.62913281478	1.56476208082
DDB_G0282161	3.00254748701	10.4384184545	17.0196452057	19.3371963143	14.7704620752	10.0770148172	11.4012780655
DDB_G0282165	0.0	0.0	0.378291556397	0.106723726328	0.161847596852	0.0963134098025	0.0832924493595
DDB_G0282167	0.796447044979	0.546644461325	2.27873889528	1.05583903444	0.700986203747	0.951264340257	0.386581353543
DDB_G0282169	1.97628433868	1.41527102048	2.01735531914	2.68592385419	1.50241092872	1.6125643413	1.85498408499
DDB_G0282171	706.908625537	24.4957819797	57.2262410894	29.1863829052	13.9599607425	14.952199109	8.04229901544
DDB_G0282175	0.081995441793	0.364561344066	0.938089955505	0.648224937191	0.701552461718	0.908154147553	0.279519241883
DDB_G0282177	145.69810155	224.137108609	206.978897217	173.028771413	125.673267945	99.2095221275	95.7632155204
DDB_G0282179	0.21350639581	0.765699649875	50.7486317454	50.4332370093	117.015776709	75.3387473661	50.3335432969
DDB_G0282181	2.35963608768	3.35529858421	13.8784474557	17.341608316	11.0111582762	7.18942468444	4.50524440798
DDB_G0282183	2.48381245899	24.8298228882	25.3232927443	24.8587464193	23.0909866663	21.0815886744	20.1166363728
DDB_G0282185	9.33298759867	44.2051010023	33.5580770179	29.7996558698	25.3302430323	22.1387097914	23.2711393964
DDB_G0282187	3.84738964385	5.36660576662	34.4409960492	8.85403727162	7.67429843276	8.59650566025	9.65136081888
DDB_G0282189	38.5821936612	196.611204818	262.764116688	234.025694141	226.006525173	224.905114534	232.752283513
DDB_G0282191	0.845736158917	1.40836903424	27.0725351504	33.4077757015	27.7847760044	6.15865372716	3.3607460823
DDB_G0282193	1.28987312227	0.763076094816	1.86317699501	1.51198618427	3.05451694885	3.57598454711	115.820558014
DDB_G0282195	76.2632146568	27.1283968787	46.3754127316	43.4704676191	48.5278860137	38.335720481	42.2517747544
DDB_G0282197	20.5997022391	71.6637687249	105.516027692	113.74894344	156.550057579	108.010482745	75.8639532838
DDB_G0282199	23.3318404283	7.08548274179	6.33726640437	6.02443106079	3.76482433811	2.81353165005	4.12885440487
DDB_G0282201	0.589665791989	2.4534012117	1.8060618321	1.60751388136	1.1700904093	0.483402276161	0.481021466642
DDB_G0282203	0.773094717506	1.87913183971	1.25318648031	1.32232861271	1.65093818206	1.54674377021	0.720174963415
DDB_G0282207	0.0	0.0	0.0	0.421253869439	0.0	0.378335879193	0.0
DDB_G0282209	374.889735753	39.6215209706	127.000094837	63.599446846	26.9124902236	40.1328259336	33.4272731607
DDB_G0282211	27.3655665824	23.7905623166	36.1315855399	31.0308679879	20.2603585155	12.8124532469	12.1068228591
DDB_G0282213	0.364143529116	1.82443809035	3.21243859776	3.1983444312	1.88542141024	1.21272769111	0.742563346946
DDB_G0282215	1.57316301362	0.761892178754	2.61658906672	3.12191606762	1.55061099824	1.43005408877	1.43253046193
DDB_G0282219	2.88582595739	6.27513088328	11.9652455837	11.9057661436	9.01513573677	4.58662420681	4.56190956215
DDB_G0282221	1.79927979571	3.65509196438	4.5457689521	4.27637740934	3.39550758637	2.2409098348	2.08235714704
DDB_G0282223	0.0502233090035	0.864098791562	2.59507135412	2.86733315241	3.56529271115	1.07418626569	1.19970062539
DDB_G0282225	0.118190994478	1.82954753896	0.78983030276	1.0519911614	1.45293615756	1.60161094962	1.13035959923
DDB_G0282227	0.0	0.0245805076697	0.192389703154	0.360988166919	7.04457766676	4.15695092127	6.50369564579
DDB_G0282229	14.1125525217	39.116180298	44.2116734195	32.8099002183	27.0794607051	14.9027880302	19.0436503107
DDB_G0282233	21.1912439151	25.4748250378	46.6047422601	42.2085296954	33.5845481339	34.3375630507	80.43864917
DDB_G0282235	0.08957452238	0.530462860449	6.41471446421	9.44082819657	8.62310458157	1.84193901596	1.77503169308
DDB_G0282237	1.47979193808	4.30968393028	13.6519116173	11.7485375648	10.3945951943	2.74702542878	3.3586584771
DDB_G0282239	0.74548419188	0.992805140792	4.39388470104	4.40027356206	4.21404142956	0.689595351244	1.24022478433
DDB_G0282241	0.547463275345	2.68993878231	5.603142378	6.84577229677	6.00026237389	2.3780327773	1.55835479009
DDB_G0282243	77.8040632498	28.8389515254	36.5473785216	54.3481870865	63.3988890246	172.617530249	73.8357289555
DDB_G0282245	1.40863646279	2.804188836	95.5188560185	111.932980214	255.141546573	432.43089418	247.573729904
DDB_G0282247	3.34074931838	228.57562928	287.022041399	183.257939465	97.1481485539	84.2920303226	95.8973554511
DDB_G0282251	0.0	0.0	0.498058043002	0.168043065744	0.085235312277	0.100786197326	0.391642699645
DDB_G0282253	0.0	0.0	0.57869601187	0.326523781741	0.796250248396	0.585519813035	0.0
DDB_G0282255	416.90416849	31.4866055858	33.7226464054	35.0705551126	28.1170265739	34.977830579	95.4290182973
DDB_G0282257	2.20024719438	0.282260290174	2.20586395768	8.38588790436	10.4870640699	24.6459501849	40.5588600672
DDB_G0282259	0.0	0.243026410613	0.84539939125	0.952400052646	4.47926933326	2.78693381544	4.44069766753
DDB_G0282261	10.8438752304	16.8985310107	39.3048698537	36.1326519453	28.1964502664	18.5463747539	26.8677628442
DDB_G0282263	1.56638112007	1.01668411466	1.09679948659	1.85167303233	1.92905331836	1.61222217431	1.82987295424
DDB_G0282265	3.13148537898	0.786837228619	34.2668940487	51.8853159552	107.583825938	46.6105183383	27.4115023013
DDB_G0282267	23.9859151387	26.2731399801	1.65335969611	4.90414952482	1.99656778702	4.41170340725	2.22787973388
DDB_G0282269	41.6304747702	20.5282100875	16.1929771187	11.76424877	7.73118713693	12.7060728138	19.1053110177
DDB_G0282271	2.83469063649	4.62724469697	5.63700921243	5.68558644281	5.43109792501	18.2819143556	26.2288746554
DDB_G0282275	1.08024034075	3.349075981	6.87109804271	2.94004529501	29.7830407536	66.1521119875	91.6375655415
DDB_G0282279	2.2276024114	1.95031100435	0.283167757264	0.797790312935	0.389621480769	0.717203154814	0.619013000715
DDB_G0282281	0.61309668795	12.0715741095	26.3603775088	30.2404226087	41.2721926211	59.8766271715	36.2110441176
DDB_G0282283	2.74497271948	22.3271124745	97.7259590379	93.3855542935	187.724435296	157.724208676	119.519526512
DDB_G0282285	0.272023893322	0.673164265146	6.27958531657	7.22194421584	8.60051069863	6.60020348918	13.2254924152
DDB_G0282287	8.15181804462	19.4646966656	22.3798875224	33.8399297775	19.787127974	15.8913909371	15.6267080845
DDB_G0282289	9.17060889019	32.1574901529	63.0252760304	61.2003422927	57.5632918929	91.4420597245	63.2807242635
DDB_G0282291	2.39416879799	2.75175360691	6.40061426588	7.39746316787	14.3822999343	6.5381439672	5.71179321672
DDB_G0282293	0.469240730207	8.60949429896	3.31999454646	2.48334311404	5.10534947451	35.4883099485	103.8015132
DDB_G0282295	93.8019195146	1665.78592957	1286.7258482	1853.11713496	3023.70993676	4060.45231388	4546.18870707
DDB_G0282297	58.1946147778	66.5003391972	73.4003156653	67.4401414457	38.0226363088	47.9384288972	38.8569755575
DDB_G0282299	0.482811681374	0.743535732623	1.13373952786	1.1687793282	1.09121397527	1.20234546867	0.830686108143
DDB_G0282301	23.0808461493	50.3861811659	52.0605611994	38.5254475246	23.5850519463	18.5773144688	18.6403411956
DDB_G0282303	0.618143973696	1.45673304146	10.8981355952	13.7139548601	15.833311128	10.8019424348	10.5278568033
DDB_G0282305	0.135484041897	0.451975617676	4.11551949768	5.47162501659	31.1337584629	164.689357977	142.499481318
DDB_G0282307	0.0	0.192082730038	2.17318697347	1.97838135421	532.874510767	582.051173523	304.187340727
DDB_G0282311	24.4035130654	16.2490631538	20.9796495233	22.5294826925	21.0151878791	27.4779555974	24.9248248174
DDB_G0282313	67.1763452948	74.3093088865	65.8730978094	22.1899024207	9.18570803489	8.6176466685	7.26165862942
DDB_G0282315	0.0	1.31823923571	2.4265927929	3.93673660624	620.015143046	245.641038885	63.8878393789
DDB_G0282317	0.0	0.0	0.0	0.0	111.614345544	35.0094262481	3.96470643982
DDB_G0282319	0.0	0.0	3.24262001779	11.3001001915	485.118197879	196.192118657	88.5135852738
DDB_G0282321	0.0	0.0	0.744037729545	1.67357175679	112.09341383	34.7572300178	9.43128415178
DDB_G0282323	0.0	0.499072093223	2.02818225772	2.9312414397	169.352164848	82.609928873	6.26608811779
DDB_G0282325	0.78779628183	5.67284259988	203.917309324	99.412598606	94.6005028258	169.565924487	118.668542707
DDB_G0282327	0.0	0.310533746894	4.32349335705	2.73660027961	64.8270565313	45.9315390374	36.1284473101
DDB_G0282329	0.102539255882	0.122579110616	0.853321057312	0.720259933564	2.00422462877	7.45283829278	1.95774513569
DDB_G0282331	0.980134504485	0.18694339278	0.0	0.0	0.41733945543	3.45759610444	0.214777519921
DDB_G0282333	0.361514924376	5.34096936088	7.42286510096	11.8779944933	10.7646260362	4.1218757622	1.8306471338
DDB_G0282335	0.0	0.0	0.908625651455	2.62416051465	0.0	0.0	0.0
DDB_G0282337	7.74307118156	2.46184485345	2.7903280041	3.59473290125	1.41094231406	3.1959874621	4.42217692325
DDB_G0282339	3.64955831622	1.61645702913	1.88774399335	2.62885565904	5.31677849526	3.15974128403	2.60603584777
DDB_G0282341	21.9850019829	38.4325226444	11.6738934283	28.9237928596	28.2621405995	27.2278112066	17.812724241
DDB_G0282343	0.971049410976	0.81138328384	1.47628778293	2.39248659728	4.92958775455	2.69290124579	2.67362881027
DDB_G0282347	0.0	0.0427340018663	1.07846040791	2.38603457089	2.16447108136	2.43308206411	2.53895665476
DDB_G0282349	0.0	0.0	0.218000396223	0.157399263115	0.624644068655	0.285058115	0.0
DDB_G0282351	0.43929092978	9.79453755471	15.5342636857	20.9022188046	31.4335023282	40.7704845684	26.2134498603
DDB_G0282353	0.158446145073	1.21299918532	2.49344278212	6.61493699932	14.1584781224	13.2760532765	10.2411637526
DDB_G0282355	0.0	0.0	0.0	9.94845579534	4.59821608621	0.0	0.0
DDB_G0282357	71.395540611	60.5803222862	121.088292696	148.566765653	122.650399519	79.6190521668	55.1447914876
DDB_G0282359	3179.53223115	2813.3670596	1262.63730459	1531.60222236	2230.48162821	2240.77223928	1335.10576558
DDB_G0282361	179.09421208	477.405986861	334.630827481	207.943765587	270.117582857	122.58185408	70.829832766
DDB_G0282363	71.6483918527	521.738168716	143.881751263	59.1549154731	23.4363906315	15.9607686495	12.156710096
DDB_G0282365	79.0457441148	460.569753358	96.0641507434	38.5611426203	15.3411036589	24.4120812041	26.9258462845
DDB_G0282367	17.8274867915	18.5401995705	26.122113984	30.8344864567	22.1228025344	11.0292193326	9.81277729615
DDB_G0282369	196.438223703	647.290942753	379.972948153	432.286964295	311.492080816	722.629202866	534.657677197
DDB_G0282371	220.848248439	42.4637341681	31.5425956523	32.2627538832	18.3158292639	18.434352158	16.9232528894
DDB_G0282373	43.8736381481	114.677930658	65.4884848434	70.0036392112	65.8816892785	84.875675643	81.4583438028
DDB_G0282375	5.86966807454	17.9199348475	9.48142719731	8.01854742543	6.90215379993	7.49669629091	11.3078281671
DDB_G0282377	3.67591073189	4.47222060434	29.1139280766	37.2372352045	83.4134518564	77.4094026513	64.2369080383
DDB_G0282379	3801.13523285	2095.32009862	373.016084218	355.836148176	228.64055147	259.23107735	301.795218794
DDB_G0282381	10.6553653424	247.296364123	355.362035724	250.544807564	169.099178861	114.510693906	98.6826977376
DDB_G0282383	0.0	0.0	1.76765327262	0.99569096413	2.26880903951	1.34429473844	0.77143399064
DDB_G0282385	0.205226340227	0.513812596946	0.956721624024	0.617535246713	0.985780897673	0.714231730442	0.388537528255
DDB_G0282387	0.0	0.238872112996	0.373926653823	0.350687228487	1.17746051667	0.12693613497	0.272471534503
DDB_G0282389	0.0	0.403817641418	0.354820912387	0.799459898206	0.0	0.542026561735	0.156249339309
DDB_G0282391	0.47937276043	0.221532825825	0.566349461491	0.778995067849	0.812380328928	0.627356041987	0.574229091327
DDB_G0282393	0.41925639033	0.0799657717325	0.162486704481	0.821622445631	0.899745095077	2.6406778807	1.00400839656
DDB_G0282395	22.5985226016	38.7114897067	83.2361669498	67.2047553222	44.3085658242	79.3118722598	98.3488163767
DDB_G0282397	22.1989613886	32.4672957163	77.9856264097	94.2272452837	96.9432124229	66.5536336138	54.6364766673
DDB_G0282399	0.0	0.0	0.0	0.962385883025	174.605904339	969.669706883	394.888747293
DDB_G0282401	0.0	0.0	0.0	0.0	105.868651653	499.502543583	164.385991032
DDB_G0282403	0.0	0.0	0.0	0.414166747893	1.2604494664	4.85115091566	2.91321190732
DDB_G0282405	0.0	0.79851534916	1.04165282137	0.585750114875	0.891317836955	2.63828303378	1.8183801208
DDB_G0282407	8.89188606452	28.8921497386	20.0569236736	40.677582138	79.0005192051	53.7676850045	87.4236736518
DDB_G0282409	13.2478229479	14.5620252992	29.5377511866	37.2234346092	44.7697609082	18.3241452334	19.6433938915
DDB_G0282411	0.185559445024	3.44521292378	17.6493243869	26.8400300414	34.3150092803	26.0477656242	19.7085186756
DDB_G0282413	0.0	0.0	0.52269317201	0.294424747458	0.942821903879	1.4569478287	0.458285959441
DDB_G0282415	0.0	0.0	0.966143766937	3.05990515406	20.4229369994	10.6082382292	4.4033151179
DDB_G0282417	4.51748213564	45.124361569	43.5273955295	48.2672874286	43.8083672744	28.0152957601	25.0093568944
DDB_G0282419	3.57592445549	17.2922035138	11.4104566949	7.226074658	3.00034188684	3.00318163446	2.89719079654
DDB_G0282421	2.82969156638	1.78840325549	2.37909864269	2.61015669027	2.0632735679	1.25034517515	1.03050319013
DDB_G0282423	1557.83776675	246.158988417	128.043692471	172.58074596	84.1243076043	111.271054849	134.177080707
DDB_G0282425	2.59423168599	7.61672754062	13.3064022841	13.8151491079	11.9420958238	6.6253117251	7.86970221637
DDB_G0282427	7.95770068123	15.5605334894	31.1063434069	29.331013791	33.9695305186	17.6575282906	18.5988752859
DDB_G0282429	57.6557418397	148.378831123	136.483526895	144.418232671	122.389558404	118.578301328	100.016951349
DDB_G0282431	0.997490632455	4.02057827706	8.0748987067	9.30894972587	8.04091281371	5.53722182593	4.67979648806
DDB_G0282433	2.52059634339	8.55265315454	15.3712971071	11.8363347794	14.1789469971	20.3022468635	49.8194137105
DDB_G0282435	2.33054281345	1.07423333737	3.67119084586	2.39571831738	3.33408396974	155.843417316	410.132545964
DDB_G0282437	0.357211175276	0.0	0.0	0.85629463863	0.298593843149	0.330072368814	1.23718627167
DDB_G0282439	0.0	0.184475493205	1.44387519793	0.270643617435	0.912625835045	8.7908651887	307.516519249
DDB_G0282441	0.0	0.0	0.476573186245	0.267990248637	1.31147099736	0.967536832681	14.4167290513
DDB_G0282443	0.0	0.0	0.0	0.0	0.0	0.0	14.9766887367
DDB_G0282445	0.0	0.0	0.481291732644	0.270643617435	0.82366004735	0.490149432063	1.26026345006
DDB_G0282447	2.07844125419	2.35417093082	5.74809923991	7.86638329069	4.09580299228	1.83643582498	4.07049706744
DDB_G0282449	0.0	0.079510774454	0.161562171311	0.233300188002	0.640432513434	0.525404871591	0.0
DDB_G0282451	12.3522596359	0.878598467117	8.05926478433	8.26278154462	3.35910919974	2.62495422299	0.882107795427
